Nome:  Kyan Dominguez, Nota: 5.10, Situacao: Reprovado
Nome:  Jordan Shelton, Nota: 0.40, Situacao: Reprovado
Nome:  Alden Barton, Nota: 8.30, Situacao: Aprovado
Nome:  Addison Hays, Nota: 6.10, Situacao: Reprovado
Nome:  Antoine Pena, Nota: 5.00, Situacao: Reprovado
Nome:  Leilani Orozco, Nota: 5.50, Situacao: Reprovado
Nome:  Jaylyn Orr, Nota: 5.00, Situacao: Reprovado
Nome:  Savanna Leblanc, Nota: 1.90, Situacao: Reprovado
Nome:  Vanessa Everett, Nota: 4.10, Situacao: Reprovado
Nome:  Alani Mcknight, Nota: 4.30, Situacao: Reprovado
Nome:  Ruben Moses, Nota: 0.30, Situacao: Reprovado
Nome:  Darrell Joseph, Nota: 7.30, Situacao: Aprovado
Nome:  Dominik Tran, Nota: 3.00, Situacao: Reprovado
Nome:  Arthur Woodward, Nota: 7.50, Situacao: Aprovado
Nome:  Sandra Boyle, Nota: 9.00, Situacao: Aprovado
Nome:  Jaxson Johnson, Nota: 3.90, Situacao: Reprovado
Nome:  Aidan Hooper, Nota: 2.30, Situacao: Reprovado
Nome:  Audrina Ferrell, Nota: 8.30, Situacao: Aprovado
Nome:  Davian Wong, Nota: 9.40, Situacao: Aprovado
Nome:  Ashlynn Espinoza, Nota: 7.30, Situacao: Aprovado
Nome:  Daphne Ferrell, Nota: 0.30, Situacao: Reprovado
Nome:  Zariah Bush, Nota: 4.90, Situacao: Reprovado
Nome:  Rachael Dorsey, Nota: 3.20, Situacao: Reprovado
Nome:  Jenna Berry, Nota: 7.90, Situacao: Aprovado
Nome:  Jayson Macias, Nota: 3.00, Situacao: Reprovado
Nome:  Mariam Kaufman, Nota: 0.90, Situacao: Reprovado
Nome:  Haven Levy, Nota: 0.80, Situacao: Reprovado
Nome:  Kassidy Graham, Nota: 7.10, Situacao: Aprovado
Nome:  Madyson Holloway, Nota: 4.40, Situacao: Reprovado
Nome:  Jovany Cowan, Nota: 5.00, Situacao: Reprovado
Nome:  Noah Dennis, Nota: 7.30, Situacao: Aprovado
Nome:  Jaelynn Jacobs, Nota: 9.50, Situacao: Aprovado
Nome:  Rowan Wood, Nota: 5.10, Situacao: Reprovado
Nome:  Jaylen Rosario, Nota: 7.60, Situacao: Aprovado
Nome:  Anna Daniels, Nota: 0.40, Situacao: Reprovado
Nome:  Juliana King, Nota: 1.90, Situacao: Reprovado
Nome:  Izaiah Mckay, Nota: 1.30, Situacao: Reprovado
Nome:  Riya Parsons, Nota: 4.70, Situacao: Reprovado
Nome:  Anderson Boyle, Nota: 3.60, Situacao: Reprovado
Nome:  Laci Evans, Nota: 3.10, Situacao: Reprovado
Nome:  Edith Butler, Nota: 2.30, Situacao: Reprovado
Nome:  Cheyanne Mccarty, Nota: 6.50, Situacao: Reprovado
Nome:  Ronan Haas, Nota: 7.40, Situacao: Aprovado
Nome:  Ahmed Franklin, Nota: 3.10, Situacao: Reprovado
Nome:  Karsyn Rowland, Nota: 9.20, Situacao: Aprovado
Nome:  Randy Landry, Nota: 2.00, Situacao: Reprovado
Nome:  Brent Barry, Nota: 2.10, Situacao: Reprovado
Nome:  Memphis Williams, Nota: 5.30, Situacao: Reprovado
Nome:  Nataly Ray, Nota: 3.50, Situacao: Reprovado
Nome:  Bo Morris, Nota: 5.70, Situacao: Reprovado
Nome:  Gloria Chambers, Nota: 3.00, Situacao: Reprovado
Nome:  Xander Mcpherson, Nota: 2.50, Situacao: Reprovado
Nome:  Makenna Lynn, Nota: 6.80, Situacao: Reprovado
Nome:  Alina Delgado, Nota: 8.70, Situacao: Aprovado
Nome:  Diya Jensen, Nota: 3.30, Situacao: Reprovado
Nome:  Alexis Eaton, Nota: 8.60, Situacao: Aprovado
Nome:  Armani Lloyd, Nota: 0.60, Situacao: Reprovado
Nome:  Rudy Meyers, Nota: 0.90, Situacao: Reprovado
Nome:  Heaven Watts, Nota: 5.50, Situacao: Reprovado
Nome:  Tyshawn Villa, Nota: 6.80, Situacao: Reprovado
Nome:  Aileen Escobar, Nota: 9.10, Situacao: Aprovado
Nome:  Casey Donaldson, Nota: 4.20, Situacao: Reprovado
Nome:  Litzy Chavez, Nota: 5.60, Situacao: Reprovado
Nome:  Clay Harrell, Nota: 7.30, Situacao: Aprovado
Nome:  Shawn Garcia, Nota: 1.60, Situacao: Reprovado
Nome:  Paola Galvan, Nota: 5.80, Situacao: Reprovado
Nome:  Korbin Cervantes, Nota: 1.60, Situacao: Reprovado
Nome:  George Arnold, Nota: 3.90, Situacao: Reprovado
Nome:  Elianna Becker, Nota: 8.90, Situacao: Aprovado
Nome:  Leila Hatfield, Nota: 0.80, Situacao: Reprovado
Nome:  Damian Buck, Nota: 0.10, Situacao: Reprovado
Nome:  Cloe Turner, Nota: 4.00, Situacao: Reprovado
Nome:  Kamden Hart, Nota: 0.30, Situacao: Reprovado
Nome:  Francisco Suarez, Nota: 2.40, Situacao: Reprovado
Nome:  Sanaa Aguilar, Nota: 3.70, Situacao: Reprovado
Nome:  Johnathan Anthony, Nota: 0.20, Situacao: Reprovado
Nome:  Dakota Molina, Nota: 4.60, Situacao: Reprovado
Nome:  Moriah Fox, Nota: 0.20, Situacao: Reprovado
Nome:  Elliot Ruiz, Nota: 1.20, Situacao: Reprovado
Nome:  Allisson Good, Nota: 8.10, Situacao: Aprovado
Nome:  Jacquelyn Beck, Nota: 2.60, Situacao: Reprovado
Nome:  Darnell Travis, Nota: 3.30, Situacao: Reprovado
Nome:  Joyce Buchanan, Nota: 4.30, Situacao: Reprovado
Nome:  Marilyn Padilla, Nota: 9.40, Situacao: Aprovado
Nome:  Brynn Terrell, Nota: 4.40, Situacao: Reprovado
Nome:  Keaton Wade, Nota: 0.90, Situacao: Reprovado
Nome:  Heather Haney, Nota: 3.40, Situacao: Reprovado
Nome:  Chelsea Cervantes, Nota: 4.30, Situacao: Reprovado
Nome:  Gianna Moody, Nota: 8.50, Situacao: Aprovado
Nome:  Braylon Andrade, Nota: 4.80, Situacao: Reprovado
Nome:  Rose Lambert, Nota: 5.10, Situacao: Reprovado
Nome:  Aaliyah Warner, Nota: 2.00, Situacao: Reprovado
Nome:  Nash Hays, Nota: 6.50, Situacao: Reprovado
Nome:  Ashlyn Prince, Nota: 7.70, Situacao: Aprovado
Nome:  Julianna Meadows, Nota: 4.60, Situacao: Reprovado
Nome:  Jovani Griffith, Nota: 3.60, Situacao: Reprovado
Nome:  Dashawn Lozano, Nota: 0.50, Situacao: Reprovado
Nome:  Maritza Carey, Nota: 1.80, Situacao: Reprovado
Nome:  Patrick Decker, Nota: 4.40, Situacao: Reprovado
Nome:  Yareli Stewart, Nota: 6.80, Situacao: Reprovado
Nome:  Nikolai Ferguson, Nota: 6.00, Situacao: Reprovado
Nome:  Jazlyn Spence, Nota: 1.20, Situacao: Reprovado
Nome:  Jaycee Chandler, Nota: 5.30, Situacao: Reprovado
Nome:  Dillon Bauer, Nota: 5.30, Situacao: Reprovado
Nome:  Romeo Hays, Nota: 8.60, Situacao: Aprovado
Nome:  Kaiden Alexander, Nota: 3.10, Situacao: Reprovado
Nome:  Alexa Dudley, Nota: 8.50, Situacao: Aprovado
Nome:  Heath Townsend, Nota: 3.40, Situacao: Reprovado
Nome:  Alijah Hoover, Nota: 7.30, Situacao: Aprovado
Nome:  Darius Mccann, Nota: 10.00, Situacao: Aprovado
Nome:  Jase Swanson, Nota: 4.80, Situacao: Reprovado
Nome:  Sloane Bonilla, Nota: 9.20, Situacao: Aprovado
Nome:  Stephany Clayton, Nota: 1.10, Situacao: Reprovado
Nome:  Samson Hart, Nota: 9.30, Situacao: Aprovado
Nome:  Sloane Gentry, Nota: 1.50, Situacao: Reprovado
Nome:  Randall Garrison, Nota: 5.30, Situacao: Reprovado
Nome:  Rayna Stewart, Nota: 3.50, Situacao: Reprovado
Nome:  Issac Sweeney, Nota: 2.60, Situacao: Reprovado
Nome:  Zayne Roman, Nota: 2.40, Situacao: Reprovado
Nome:  Waylon Fry, Nota: 0.70, Situacao: Reprovado
Nome:  Chana Middleton, Nota: 1.60, Situacao: Reprovado
Nome:  Kimberly Davidson, Nota: 0.10, Situacao: Reprovado
Nome:  Addyson Ramos, Nota: 9.70, Situacao: Aprovado
Nome:  Mario Bowers, Nota: 5.10, Situacao: Reprovado
Nome:  Aleah Daniels, Nota: 1.90, Situacao: Reprovado
Nome:  Coleman Crane, Nota: 2.10, Situacao: Reprovado
Nome:  Brenton Espinoza, Nota: 5.90, Situacao: Reprovado
Nome:  Keyon Orr, Nota: 5.80, Situacao: Reprovado
Nome:  Leandro Anderson, Nota: 3.00, Situacao: Reprovado
Nome:  Kareem Cherry, Nota: 4.80, Situacao: Reprovado
Nome:  Eva Castillo, Nota: 3.00, Situacao: Reprovado
Nome:  Maurice Mahoney, Nota: 0.70, Situacao: Reprovado
Nome:  Shannon Graves, Nota: 5.10, Situacao: Reprovado
Nome:  Noemi Eaton, Nota: 0.90, Situacao: Reprovado
Nome:  Kiera Wood, Nota: 6.30, Situacao: Reprovado
Nome:  Greyson Beltran, Nota: 7.90, Situacao: Aprovado
Nome:  Kenneth Walls, Nota: 6.80, Situacao: Reprovado
Nome:  Sarah Bryan, Nota: 2.50, Situacao: Reprovado
Nome:  Mallory Wilcox, Nota: 2.60, Situacao: Reprovado
Nome:  Giancarlo Ochoa, Nota: 2.80, Situacao: Reprovado
Nome:  Phoenix Pitts, Nota: 9.50, Situacao: Aprovado
Nome:  Kathleen Walton, Nota: 7.20, Situacao: Aprovado
Nome:  Felicity Nunez, Nota: 7.90, Situacao: Aprovado
Nome:  Rachel Casey, Nota: 6.10, Situacao: Reprovado
Nome:  Jovanni Sweeney, Nota: 9.40, Situacao: Aprovado
Nome:  Devon Brady, Nota: 4.40, Situacao: Reprovado
Nome:  Harmony Estrada, Nota: 4.80, Situacao: Reprovado
Nome:  Malachi Golden, Nota: 2.80, Situacao: Reprovado
Nome:  Eli Dominguez, Nota: 8.70, Situacao: Aprovado
Nome:  Rihanna Benitez, Nota: 2.90, Situacao: Reprovado
Nome:  Ronan Duke, Nota: 5.70, Situacao: Reprovado
Nome:  Kyleigh Deleon, Nota: 4.20, Situacao: Reprovado
Nome:  Janiya Willis, Nota: 3.90, Situacao: Reprovado
Nome:  Amanda Short, Nota: 7.10, Situacao: Aprovado
Nome:  Preston Clark, Nota: 0.80, Situacao: Reprovado
Nome:  Katelynn Brown, Nota: 3.90, Situacao: Reprovado
Nome:  Rudy Parrish, Nota: 4.40, Situacao: Reprovado
Nome:  Sheldon Frey, Nota: 2.40, Situacao: Reprovado
Nome:  Karter Finley, Nota: 8.10, Situacao: Aprovado
Nome:  Patricia Goodwin, Nota: 1.20, Situacao: Reprovado
Nome:  Rolando Lucero, Nota: 9.00, Situacao: Aprovado
Nome:  Giuliana Lowery, Nota: 7.30, Situacao: Aprovado
Nome:  Conner Graves, Nota: 3.20, Situacao: Reprovado
Nome:  Keith Mcdaniel, Nota: 0.90, Situacao: Reprovado
Nome:  Michael Allison, Nota: 2.80, Situacao: Reprovado
Nome:  Chanel Hayes, Nota: 2.90, Situacao: Reprovado
Nome:  Callie Andersen, Nota: 6.80, Situacao: Reprovado
Nome:  Adan Grimes, Nota: 3.20, Situacao: Reprovado
Nome:  Amaya Mullins, Nota: 3.40, Situacao: Reprovado
Nome:  Brandon Willis, Nota: 7.30, Situacao: Aprovado
Nome:  Kyan Whitney, Nota: 8.40, Situacao: Aprovado
Nome:  Kayden Ewing, Nota: 3.60, Situacao: Reprovado
Nome:  Tiffany Melendez, Nota: 7.50, Situacao: Aprovado
Nome:  Isaac Noble, Nota: 5.50, Situacao: Reprovado
Nome:  Marc York, Nota: 2.20, Situacao: Reprovado
Nome:  Niko Sharp, Nota: 6.40, Situacao: Reprovado
Nome:  Abigayle Stevens, Nota: 7.20, Situacao: Aprovado
Nome:  Mariana Saunders, Nota: 2.30, Situacao: Reprovado
Nome:  Haylie Moody, Nota: 5.60, Situacao: Reprovado
Nome:  Raina Mcdowell, Nota: 0.10, Situacao: Reprovado
Nome:  Angel Moses, Nota: 8.40, Situacao: Aprovado
Nome:  Clarence Cohen, Nota: 8.60, Situacao: Aprovado
Nome:  Nelson Sloan, Nota: 5.30, Situacao: Reprovado
Nome:  Landin Walton, Nota: 1.10, Situacao: Reprovado
Nome:  Dominic Perry, Nota: 8.60, Situacao: Aprovado
Nome:  Aliyah Melton, Nota: 8.90, Situacao: Aprovado
Nome:  Michaela Cuevas, Nota: 1.60, Situacao: Reprovado
Nome:  Colt Cox, Nota: 1.40, Situacao: Reprovado
Nome:  Leandro Chan, Nota: 7.40, Situacao: Aprovado
Nome:  Ashly Nixon, Nota: 1.00, Situacao: Reprovado
Nome:  Libby Casey, Nota: 5.90, Situacao: Reprovado
Nome:  Calvin Mccarty, Nota: 7.60, Situacao: Aprovado
Nome:  Malia Sloan, Nota: 7.70, Situacao: Aprovado
Nome:  Aliana Anderson, Nota: 4.20, Situacao: Reprovado
Nome:  Jewel Ewing, Nota: 2.20, Situacao: Reprovado
Nome:  Ronald Zimmerman, Nota: 8.00, Situacao: Aprovado
Nome:  Aidan Bonilla, Nota: 9.70, Situacao: Aprovado
Nome:  Aydin Montes, Nota: 7.80, Situacao: Aprovado
Nome:  Alayna Brewer, Nota: 7.10, Situacao: Aprovado
Nome:  Javier Huynh, Nota: 2.80, Situacao: Reprovado
Nome:  Avah Dickson, Nota: 6.20, Situacao: Reprovado
Nome:  Ali Norton, Nota: 7.00, Situacao: Aprovado
Nome:  Madalynn Rollins, Nota: 9.70, Situacao: Aprovado
Nome:  Emely Finley, Nota: 6.80, Situacao: Reprovado
Nome:  Adolfo Heath, Nota: 1.70, Situacao: Reprovado
Nome:  Waylon Case, Nota: 6.40, Situacao: Reprovado
Nome:  Elaina Ibarra, Nota: 5.80, Situacao: Reprovado
Nome:  Demarcus Harding, Nota: 7.90, Situacao: Aprovado
Nome:  Uriel Estes, Nota: 3.20, Situacao: Reprovado
Nome:  Jonathan Shepherd, Nota: 9.60, Situacao: Aprovado
Nome:  Alonzo Wells, Nota: 6.90, Situacao: Reprovado
Nome:  Braelyn Underwood, Nota: 0.30, Situacao: Reprovado
Nome:  Belen Dougherty, Nota: 5.40, Situacao: Reprovado
Nome:  Laila Lynn, Nota: 4.30, Situacao: Reprovado
Nome:  Dominique Matthews, Nota: 9.80, Situacao: Aprovado
Nome:  Aryanna Santos, Nota: 8.20, Situacao: Aprovado
Nome:  Cailyn Martinez, Nota: 7.90, Situacao: Aprovado
Nome:  Shyann Landry, Nota: 1.40, Situacao: Reprovado
Nome:  Lia Marsh, Nota: 6.70, Situacao: Reprovado
Nome:  Jarrett Roman, Nota: 6.10, Situacao: Reprovado
Nome:  Cullen Booker, Nota: 8.30, Situacao: Aprovado
Nome:  Jamie Quinn, Nota: 8.30, Situacao: Aprovado
Nome:  Meadow Guerrero, Nota: 0.90, Situacao: Reprovado
Nome:  Ariel Hendricks, Nota: 3.20, Situacao: Reprovado
Nome:  Jaelyn Benton, Nota: 7.30, Situacao: Aprovado
Nome:  Harry Francis, Nota: 3.50, Situacao: Reprovado
Nome:  Brayden Cummings, Nota: 8.80, Situacao: Aprovado
Nome:  Cadence Murphy, Nota: 7.90, Situacao: Aprovado
Nome:  Mason Rice, Nota: 0.30, Situacao: Reprovado
Nome:  Ralph Mendoza, Nota: 4.30, Situacao: Reprovado
Nome:  Dayami Mahoney, Nota: 4.00, Situacao: Reprovado
Nome:  Selena Hays, Nota: 8.50, Situacao: Aprovado
Nome:  Juliet Mayer, Nota: 1.70, Situacao: Reprovado
Nome:  Theresa Mclaughlin, Nota: 3.90, Situacao: Reprovado
Nome:  Tomas Maddox, Nota: 2.10, Situacao: Reprovado
Nome:  Marcel Burke, Nota: 8.30, Situacao: Aprovado
Nome:  Haley Whitney, Nota: 6.50, Situacao: Reprovado
Nome:  Calvin Becker, Nota: 9.00, Situacao: Aprovado
Nome:  Taniya Cross, Nota: 3.50, Situacao: Reprovado
Nome:  Reid Cohen, Nota: 8.90, Situacao: Aprovado
Nome:  Kayleigh Dunn, Nota: 5.20, Situacao: Reprovado
Nome:  Rachael Hart, Nota: 5.40, Situacao: Reprovado
Nome:  Zachary Hobbs, Nota: 3.40, Situacao: Reprovado
Nome:  Danna Dennis, Nota: 2.20, Situacao: Reprovado
Nome:  Ellie Becker, Nota: 6.20, Situacao: Reprovado
Nome:  Zackery Ayala, Nota: 2.50, Situacao: Reprovado
Nome:  Casey Fletcher, Nota: 4.40, Situacao: Reprovado
Nome:  Ramiro Palmer, Nota: 2.50, Situacao: Reprovado
Nome:  Helena Kerr, Nota: 3.00, Situacao: Reprovado
Nome:  Marquis Herrera, Nota: 3.50, Situacao: Reprovado
Nome:  Lilah Campbell, Nota: 2.50, Situacao: Reprovado
Nome:  Jair Rivas, Nota: 1.60, Situacao: Reprovado
Nome:  Quintin Nicholson, Nota: 8.50, Situacao: Aprovado
Nome:  Phoenix Good, Nota: 2.40, Situacao: Reprovado
Nome:  Linda Michael, Nota: 1.00, Situacao: Reprovado
Nome:  Emery Madden, Nota: 6.30, Situacao: Reprovado
Nome:  Amiyah Gibson, Nota: 5.10, Situacao: Reprovado
Nome:  Derick Chambers, Nota: 5.80, Situacao: Reprovado
Nome:  Kolton Hanna, Nota: 3.60, Situacao: Reprovado
Nome:  Celia Gilmore, Nota: 1.90, Situacao: Reprovado
Nome:  Enzo Cervantes, Nota: 3.40, Situacao: Reprovado
Nome:  Urijah Crosby, Nota: 8.70, Situacao: Aprovado
Nome:  Humberto Copeland, Nota: 1.10, Situacao: Reprovado
Nome:  Karli Norman, Nota: 2.70, Situacao: Reprovado
Nome:  Santiago Daniels, Nota: 5.80, Situacao: Reprovado
Nome:  Alejandro Thomas, Nota: 3.20, Situacao: Reprovado
Nome:  Fabian Klein, Nota: 2.60, Situacao: Reprovado
Nome:  Marvin Bautista, Nota: 9.40, Situacao: Aprovado
Nome:  Anthony Howard, Nota: 0.30, Situacao: Reprovado
Nome:  Kaila Robinson, Nota: 0.40, Situacao: Reprovado
Nome:  Lilliana Hood, Nota: 6.60, Situacao: Reprovado
Nome:  Darius Riley, Nota: 8.10, Situacao: Aprovado
Nome:  Hallie Farrell, Nota: 9.80, Situacao: Aprovado
Nome:  Mathias Blair, Nota: 1.90, Situacao: Reprovado
Nome:  Ethen Whitehead, Nota: 1.30, Situacao: Reprovado
Nome:  Makai Irwin, Nota: 9.50, Situacao: Aprovado
Nome:  Yusuf Castillo, Nota: 1.70, Situacao: Reprovado
Nome:  Hugo Brock, Nota: 3.50, Situacao: Reprovado
Nome:  Sariah Ashley, Nota: 0.80, Situacao: Reprovado
Nome:  Angel Reese, Nota: 1.60, Situacao: Reprovado
Nome:  Octavio Clayton, Nota: 4.30, Situacao: Reprovado
Nome:  Terrell Morrow, Nota: 6.50, Situacao: Reprovado
Nome:  Micah Bowman, Nota: 6.80, Situacao: Reprovado
Nome:  Giada Parrish, Nota: 6.80, Situacao: Reprovado
Nome:  Antony Aguilar, Nota: 3.50, Situacao: Reprovado
Nome:  Amari Carroll, Nota: 9.30, Situacao: Aprovado
Nome:  Arturo Strickland, Nota: 0.90, Situacao: Reprovado
Nome:  Essence Stafford, Nota: 5.60, Situacao: Reprovado
Nome:  Case Hernandez, Nota: 7.50, Situacao: Aprovado
Nome:  Mikaela Little, Nota: 4.60, Situacao: Reprovado
Nome:  Noe Livingston, Nota: 8.40, Situacao: Aprovado
Nome:  Hazel Everett, Nota: 6.70, Situacao: Reprovado
Nome:  Kamari Frederick, Nota: 1.80, Situacao: Reprovado
Nome:  Kamron Ingram, Nota: 5.10, Situacao: Reprovado
Nome:  Savanah Bernard, Nota: 8.20, Situacao: Aprovado
Nome:  Paloma Webb, Nota: 7.90, Situacao: Aprovado
Nome:  Edward Rush, Nota: 3.40, Situacao: Reprovado
Nome:  Sophia Wade, Nota: 2.90, Situacao: Reprovado
Nome:  Zaniyah Mcmahon, Nota: 9.90, Situacao: Aprovado
Nome:  Rebekah Buckley, Nota: 6.80, Situacao: Reprovado
Nome:  Danny Dunn, Nota: 5.80, Situacao: Reprovado
Nome:  Paxton Sutton, Nota: 5.60, Situacao: Reprovado
Nome:  Joe Shepard, Nota: 3.00, Situacao: Reprovado
Nome:  Mohammad Hull, Nota: 4.30, Situacao: Reprovado
Nome:  Emmanuel Leonard, Nota: 3.00, Situacao: Reprovado
Nome:  Jaime Reid, Nota: 4.10, Situacao: Reprovado
Nome:  Alice Wilson, Nota: 8.30, Situacao: Aprovado
Nome:  Teresa Acosta, Nota: 1.50, Situacao: Reprovado
Nome:  Vance Armstrong, Nota: 6.60, Situacao: Reprovado
Nome:  Donald Petty, Nota: 5.30, Situacao: Reprovado
Nome:  Jaylen Sanford, Nota: 7.10, Situacao: Aprovado
Nome:  Pranav Hays, Nota: 3.00, Situacao: Reprovado
Nome:  Mariam Bradford, Nota: 1.00, Situacao: Reprovado
Nome:  Madelyn Luna, Nota: 4.90, Situacao: Reprovado
Nome:  Dangelo Odonnell, Nota: 8.90, Situacao: Aprovado
Nome:  Silas Barber, Nota: 6.20, Situacao: Reprovado
Nome:  Sanaa Wilcox, Nota: 2.90, Situacao: Reprovado
Nome:  Isabel Logan, Nota: 2.70, Situacao: Reprovado
Nome:  Brice Gillespie, Nota: 1.70, Situacao: Reprovado
Nome:  Paulina Powell, Nota: 0.30, Situacao: Reprovado
Nome:  Annabel Fischer, Nota: 9.70, Situacao: Aprovado
Nome:  Kaylah Sherman, Nota: 6.30, Situacao: Reprovado
Nome:  Meredith Robertson, Nota: 6.80, Situacao: Reprovado
Nome:  Gerardo Carney, Nota: 4.00, Situacao: Reprovado
Nome:  Zayne Ingram, Nota: 2.30, Situacao: Reprovado
Nome:  Kaylah Meyer, Nota: 5.60, Situacao: Reprovado
Nome:  Carter Roy, Nota: 1.90, Situacao: Reprovado
Nome:  Kale Mora, Nota: 7.00, Situacao: Aprovado
Nome:  Thomas Ward, Nota: 8.40, Situacao: Aprovado
Nome:  Ibrahim Weaver, Nota: 3.80, Situacao: Reprovado
Nome:  Taylor Ellis, Nota: 4.00, Situacao: Reprovado
Nome:  Irene Hobbs, Nota: 2.50, Situacao: Reprovado
Nome:  Wendy Kelley, Nota: 9.50, Situacao: Aprovado
Nome:  Zoe Rivera, Nota: 7.10, Situacao: Aprovado
Nome:  Sydney Vance, Nota: 7.10, Situacao: Aprovado
Nome:  Sara Daniel, Nota: 6.60, Situacao: Reprovado
Nome:  Jonathan Newton, Nota: 9.80, Situacao: Aprovado
Nome:  Issac Clements, Nota: 9.50, Situacao: Aprovado
Nome:  Jamya Barajas, Nota: 3.70, Situacao: Reprovado
Nome:  Marquise Floyd, Nota: 2.80, Situacao: Reprovado
Nome:  Nickolas Calhoun, Nota: 9.80, Situacao: Aprovado
Nome:  Susan Dougherty, Nota: 3.80, Situacao: Reprovado
Nome:  Antwan Mcdaniel, Nota: 8.30, Situacao: Aprovado
Nome:  Hayden Boyer, Nota: 4.80, Situacao: Reprovado
Nome:  Susan Decker, Nota: 1.80, Situacao: Reprovado
Nome:  Baylee Cardenas, Nota: 6.00, Situacao: Reprovado
Nome:  Kolby Mccormick, Nota: 9.90, Situacao: Aprovado
Nome:  Ace Finley, Nota: 9.40, Situacao: Aprovado
Nome:  Finn Weber, Nota: 0.40, Situacao: Reprovado
Nome:  Juliet Dickerson, Nota: 4.40, Situacao: Reprovado
Nome:  Amare Schwartz, Nota: 1.20, Situacao: Reprovado
Nome:  Gina Ingram, Nota: 9.60, Situacao: Aprovado
Nome:  Mireya Byrd, Nota: 6.30, Situacao: Reprovado
Nome:  Priscilla Stark, Nota: 0.10, Situacao: Reprovado
Nome:  Stephanie Gould, Nota: 3.90, Situacao: Reprovado
Nome:  Meghan Hansen, Nota: 1.10, Situacao: Reprovado
Nome:  Katie Rasmussen, Nota: 5.90, Situacao: Reprovado
Nome:  Dayana David, Nota: 9.90, Situacao: Aprovado
Nome:  Malik Bruce, Nota: 5.30, Situacao: Reprovado
Nome:  Isabella Hull, Nota: 3.00, Situacao: Reprovado
Nome:  Calvin Mccarthy, Nota: 3.70, Situacao: Reprovado
Nome:  Jordon Hayes, Nota: 9.40, Situacao: Aprovado
Nome:  Arabella Kerr, Nota: 6.90, Situacao: Reprovado
Nome:  Rey Hogan, Nota: 3.70, Situacao: Reprovado
Nome:  Kristopher Reese, Nota: 2.00, Situacao: Reprovado
Nome:  Jesus Nicholson, Nota: 5.60, Situacao: Reprovado
Nome:  Simon Munoz, Nota: 9.90, Situacao: Aprovado
Nome:  Amirah Mcgee, Nota: 4.70, Situacao: Reprovado
Nome:  Emily Clark, Nota: 4.00, Situacao: Reprovado
Nome:  Adrienne Phelps, Nota: 8.90, Situacao: Aprovado
Nome:  Colten Cooke, Nota: 8.50, Situacao: Aprovado
Nome:  Samara Mercer, Nota: 3.20, Situacao: Reprovado
Nome:  Naima Mora, Nota: 4.30, Situacao: Reprovado
Nome:  Jaylan Nash, Nota: 2.70, Situacao: Reprovado
Nome:  Skye Bates, Nota: 5.80, Situacao: Reprovado
Nome:  Kierra Harvey, Nota: 5.40, Situacao: Reprovado
Nome:  Jaylan Miller, Nota: 4.00, Situacao: Reprovado
Nome:  Jaylon Petty, Nota: 9.50, Situacao: Aprovado
Nome:  Leyla Spencer, Nota: 2.30, Situacao: Reprovado
Nome:  Braylon Fletcher, Nota: 1.20, Situacao: Reprovado
Nome:  Mackenzie Rice, Nota: 3.60, Situacao: Reprovado
Nome:  Kenna Hodge, Nota: 3.60, Situacao: Reprovado
Nome:  Brooks Savage, Nota: 3.60, Situacao: Reprovado
Nome:  Amir Schmidt, Nota: 3.20, Situacao: Reprovado
Nome:  Danna Mclean, Nota: 0.80, Situacao: Reprovado
Nome:  Melina Jackson, Nota: 7.70, Situacao: Aprovado
Nome:  Karlie Sawyer, Nota: 6.40, Situacao: Reprovado
Nome:  Luke Pratt, Nota: 0.50, Situacao: Reprovado
Nome:  Anthony Brooks, Nota: 7.40, Situacao: Aprovado
Nome:  Alaina Boyer, Nota: 5.80, Situacao: Reprovado
Nome:  Alejandra Coleman, Nota: 8.10, Situacao: Aprovado
Nome:  Pierce Garcia, Nota: 9.60, Situacao: Aprovado
Nome:  Diya Orozco, Nota: 1.40, Situacao: Reprovado
Nome:  Tatiana Morales, Nota: 6.00, Situacao: Reprovado
Nome:  Kenyon Werner, Nota: 1.70, Situacao: Reprovado
Nome:  Emiliano Mccarty, Nota: 3.00, Situacao: Reprovado
Nome:  Joyce Barton, Nota: 8.20, Situacao: Aprovado
Nome:  John Frederick, Nota: 9.20, Situacao: Aprovado
Nome:  August Coleman, Nota: 9.00, Situacao: Aprovado
Nome:  Ariel Cherry, Nota: 8.20, Situacao: Aprovado
Nome:  Londyn Brewer, Nota: 8.80, Situacao: Aprovado
Nome:  Oscar Lester, Nota: 5.40, Situacao: Reprovado
Nome:  Arturo Pearson, Nota: 5.10, Situacao: Reprovado
Nome:  Serena Garza, Nota: 7.90, Situacao: Aprovado
Nome:  Samara Tapia, Nota: 7.00, Situacao: Aprovado
Nome:  Heather Hancock, Nota: 3.60, Situacao: Reprovado
Nome:  Jayce Henson, Nota: 7.40, Situacao: Aprovado
Nome:  Jaden Schneider, Nota: 3.40, Situacao: Reprovado
Nome:  Ben Delacruz, Nota: 4.30, Situacao: Reprovado
Nome:  Alyssa Pugh, Nota: 8.50, Situacao: Aprovado
Nome:  David Romero, Nota: 0.10, Situacao: Reprovado
Nome:  Ayanna Acosta, Nota: 1.90, Situacao: Reprovado
Nome:  Diya Cox, Nota: 4.30, Situacao: Reprovado
Nome:  Aubrie Mcdonald, Nota: 7.60, Situacao: Aprovado
